Timestamp,CUSIP,Bid,Ask
000004835000,912828M80,100-033,100-036
000004835000,9128283J7,100-033,100-036
000004835000,9128283F5,100-033,100-036
000004835000,912810TM0,100-033,100-036
000004835000,912810RZ3,100-033,100-036
000004836000,9128283H1,100-032,100-035
000004836000,9128283L2,100-032,100-035
000004836000,912828M80,100-032,100-035
000004836000,9128283J7,100-032,100-035
000004836000,9128283F5,100-032,100-035
000004836000,912810TM0,100-032,100-035
000004836000,912810RZ3,100-032,100-035
000004837000,9128283H1,100-031,100-03+
000004837000,9128283L2,100-031,100-03+
000004837000,912828M80,100-031,100-03+
000004837000,9128283J7,100-031,100-03+
000004837000,9128283F5,100-031,100-03+
000004837000,912810TM0,100-031,100-03+
000004837000,912810RZ3,100-031,100-03+
000004838000,9128283H1,100-030,100-033
000004838000,9128283L2,100-030,100-033
000004838000,912828M80,100-030,100-033
000004838000,9128283J7,100-030,100-033
000004838000,9128283F5,100-030,100-033
000004838000,912810TM0,100-030,100-033
000004838000,912810RZ3,100-030,100-033
000004839000,9128283H1,100-027,100-032
000004839000,9128283L2,100-027,100-032
000004839000,912828M80,100-027,100-032
000004839000,9128283J7,100-027,100-032
000004839000,9128283F5,100-027,100-032
000004839000,912810TM0,100-027,100-032
000004839000,912810RZ3,100-027,100-032
000004840000,9128283H1,100-026,100-031
000004840000,9128283L2,100-026,100-031
000004840000,912828M80,100-026,100-031
000004840000,9128283J7,100-026,100-031
000004840000,9128283F5,100-026,100-031
000004840000,912810TM0,100-026,100-031
000004840000,912810RZ3,100-026,100-031
000004841000,9128283H1,100-025,100-030
000004841000,9128283L2,100-025,100-030
000004841000,912828M80,100-025,100-030
000004841000,9128283J7,100-025,100-030
000004841000,9128283F5,100-025,100-030
000004841000,912810TM0,100-025,100-030
000004841000,912810RZ3,100-025,100-030
000004842000,9128283H1,100-02+,100-027
000004842000,9128283L2,100-02+,100-027
000004842000,912828M80,100-02+,100-027
000004842000,9128283J7,100-02+,100-027
000004842000,9128283F5,100-02+,100-027
000004842000,912810TM0,100-02+,100-027
000004842000,912810RZ3,100-02+,100-027
000004843000,9128283H1,100-023,100-026
000004843000,9128283L2,100-023,100-026
000004843000,912828M80,100-023,100-026
000004843000,9128283J7,100-023,100-026
000004843000,9128283F5,100-023,100-026
000004843000,912810TM0,100-023,100-026
000004843000,912810RZ3,100-023,100-026
000004844000,9128283H1,100-022,100-025
000004844000,9128283L2,100-022,100-025
000004844000,912828M80,100-022,100-025
000004844000,9128283J7,100-022,100-025
000004844000,9128283F5,100-022,100-025
000004844000,912810TM0,100-022,100-025
000004844000,912810RZ3,100-022,100-025
000004845000,9128283H1,100-021,100-02+
000004845000,9128283L2,100-021,100-02+
000004845000,912828M80,100-021,100-02+
000004845000,9128283J7,100-021,100-02+
000004845000,9128283F5,100-021,100-02+
000004845000,912810TM0,100-021,100-02+
000004845000,912810RZ3,100-021,100-02+
000004846000,9128283H1,100-020,100-023
000004846000,9128283L2,100-020,100-023
000004846000,912828M80,100-020,100-023
000004846000,9128283J7,100-020,100-023
000004846000,9128283F5,100-020,100-023
000004846000,912810TM0,100-020,100-023
000004846000,912810RZ3,100-020,100-023
000004847000,9128283H1,100-017,100-022
000004847000,9128283L2,100-017,100-022
000004847000,912828M80,100-017,100-022
000004847000,9128283J7,100-017,100-022
000004847000,9128283F5,100-017,100-022
000004847000,912810TM0,100-017,100-022
000004847000,912810RZ3,100-017,100-022
000004848000,9128283H1,100-016,100-021
000004848000,9128283L2,100-016,100-021
000004848000,912828M80,100-016,100-021
000004848000,9128283J7,100-016,100-021
000004848000,9128283F5,100-016,100-021
000004848000,912810TM0,100-016,100-021
000004848000,912810RZ3,100-016,100-021
000004849000,9128283H1,100-015,100-020
000004849000,9128283L2,100-015,100-020
000004849000,912828M80,100-015,100-020
000004849000,9128283J7,100-015,100-020
000004849000,9128283F5,100-015,100-020
000004849000,912810TM0,100-015,100-020
000004849000,912810RZ3,100-015,100-020
000004850000,9128283H1,100-01+,100-017
000004850000,9128283L2,100-01+,100-017
000004850000,912828M80,100-01+,100-017
000004850000,9128283J7,100-01+,100-017
000004850000,9128283F5,100-01+,100-017
000004850000,912810TM0,100-01+,100-017
000004850000,912810RZ3,100-01+,100-017
000004851000,9128283H1,100-013,100-016
000004851000,9128283L2,100-013,100-016
000004851000,912828M80,100-013,100-016
000004851000,9128283J7,100-013,100-016
000004851000,9128283F5,100-013,100-016
000004851000,912810TM0,100-013,100-016
000004851000,912810RZ3,100-013,100-016
000004852000,9128283H1,100-012,100-015
000004852000,9128283L2,100-012,100-015
000004852000,912828M80,100-012,100-015
000004852000,9128283J7,100-012,100-015
000004852000,9128283F5,100-012,100-015
000004852000,912810TM0,100-012,100-015
000004852000,912810RZ3,100-012,100-015
000004853000,9128283H1,100-011,100-01+
000004853000,9128283L2,100-011,100-01+
000004853000,912828M80,100-011,100-01+
000004853000,9128283J7,100-011,100-01+
000004853000,9128283F5,100-011,100-01+
000004853000,912810TM0,100-011,100-01+
000004853000,912810RZ3,100-011,100-01+
000004854000,9128283H1,100-010,100-013
000004854000,9128283L2,100-010,100-013
000004854000,912828M80,100-010,100-013
000004854000,9128283J7,100-010,100-013
000004854000,9128283F5,100-010,100-013
000004854000,912810TM0,100-010,100-013
000004854000,912810RZ3,100-010,100-013
000004855000,9128283H1,100-007,100-012
000004855000,9128283L2,100-007,100-012
000004855000,912828M80,100-007,100-012
000004855000,9128283J7,100-007,100-012
000004855000,9128283F5,100-007,100-012
000004855000,912810TM0,100-007,100-012
000004855000,912810RZ3,100-007,100-012
000004856000,9128283H1,100-006,100-011
000004856000,9128283L2,100-006,100-011
000004856000,912828M80,100-006,100-011
000004856000,9128283J7,100-006,100-011
000004856000,9128283F5,100-006,100-011
000004856000,912810TM0,100-006,100-011
000004856000,912810RZ3,100-006,100-011
000004857000,9128283H1,100-005,100-010
000004857000,9128283L2,100-005,100-010
000004857000,912828M80,100-005,100-010
000004857000,9128283J7,100-005,100-010
000004857000,9128283F5,100-005,100-010
000004857000,912810TM0,100-005,100-010
000004857000,912810RZ3,100-005,100-010
000004858000,9128283H1,100-00+,100-007
000004858000,9128283L2,100-00+,100-007
000004858000,912828M80,100-00+,100-007
000004858000,9128283J7,100-00+,100-007
000004858000,9128283F5,100-00+,100-007
000004858000,912810TM0,100-00+,100-007
000004858000,912810RZ3,100-00+,100-007
000004859000,9128283H1,100-003,100-006
000004859000,9128283L2,100-003,100-006
000004859000,912828M80,100-003,100-006
000004859000,9128283J7,100-003,100-006
000004859000,9128283F5,100-003,100-006
000004859000,912810TM0,100-003,100-006
000004859000,912810RZ3,100-003,100-006
000004860000,9128283H1,100-002,100-005
000004860000,9128283L2,100-002,100-005
000004860000,912828M80,100-002,100-005
000004860000,9128283J7,100-002,100-005
000004860000,9128283F5,100-002,100-005
000004860000,912810TM0,100-002,100-005
000004860000,912810RZ3,100-002,100-005
000004861000,9128283H1,100-001,100-00+
000004861000,9128283L2,100-001,100-00+
000004861000,912828M80,100-001,100-00+
000004861000,9128283J7,100-001,100-00+
000004861000,9128283F5,100-001,100-00+
000004861000,912810TM0,100-001,100-00+
000004861000,912810RZ3,100-001,100-00+
000004862000,9128283H1,100-000,100-003
000004862000,9128283L2,100-000,100-003
000004862000,912828M80,100-000,100-003
000004862000,9128283J7,100-000,100-003
000004862000,9128283F5,100-000,100-003
000004862000,912810TM0,100-000,100-003
000004862000,912810RZ3,100-000,100-003
000004863000,9128283H1,99-317,100-002
000004863000,9128283L2,99-317,100-002
000004863000,912828M80,99-317,100-002
000004863000,9128283J7,99-317,100-002
000004863000,9128283F5,99-317,100-002
000004863000,912810TM0,99-317,100-002
000004863000,912810RZ3,99-317,100-002
000004864000,9128283H1,99-316,100-001
000004864000,9128283L2,99-316,100-001
000004864000,912828M80,99-316,100-001
000004864000,9128283J7,99-316,100-001
000004864000,9128283F5,99-316,100-001
000004864000,912810TM0,99-316,100-001
000004864000,912810RZ3,99-316,100-001
000004865000,9128283H1,99-315,100-000
000004865000,9128283L2,99-315,100-000
000004865000,912828M80,99-315,100-000
000004865000,9128283J7,99-315,100-000
000004865000,9128283F5,99-315,100-000
000004865000,912810TM0,99-315,100-000
000004865000,912810RZ3,99-315,100-000
000004866000,9128283H1,99-31+,99-317
000004866000,9128283L2,99-31+,99-317
000004866000,912828M80,99-31+,99-317
000004866000,9128283J7,99-31+,99-317
000004866000,9128283F5,99-31+,99-317
000004866000,912810TM0,99-31+,99-317
000004866000,912810RZ3,99-31+,99-317
000004867000,9128283H1,99-313,99-316
000004867000,9128283L2,99-313,99-316
000004867000,912828M80,99-313,99-316
000004867000,9128283J7,99-313,99-316
000004867000,9128283F5,99-313,99-316
000004867000,912810TM0,99-313,99-316
000004867000,912810RZ3,99-313,99-316
000004868000,9128283H1,99-312,99-315
000004868000,9128283L2,99-312,99-315
000004868000,912828M80,99-312,99-315
000004868000,9128283J7,99-312,99-315
000004868000,9128283F5,99-312,99-315
000004868000,912810TM0,99-312,99-315
000004868000,912810RZ3,99-312,99-315
000004869000,9128283H1,99-311,99-31+
000004869000,9128283L2,99-311,99-31+
000004869000,912828M80,99-311,99-31+
000004869000,9128283J7,99-311,99-31+
000004869000,9128283F5,99-311,99-31+
000004869000,912810TM0,99-311,99-31+
000004869000,912810RZ3,99-311,99-31+
000004870000,9128283H1,99-310,99-313
000004870000,9128283L2,99-310,99-313
000004870000,912828M80,99-310,99-313
000004870000,9128283J7,99-310,99-313
000004870000,9128283F5,99-310,99-313
000004870000,912810TM0,99-310,99-313
000004870000,912810RZ3,99-310,99-313
000004871000,9128283H1,99-307,99-312
000004871000,9128283L2,99-307,99-312
000004871000,912828M80,99-307,99-312
000004871000,9128283J7,99-307,99-312
000004871000,9128283F5,99-307,99-312
000004871000,912810TM0,99-307,99-312
000004871000,912810RZ3,99-307,99-312
000004872000,9128283H1,99-306,99-311
000004872000,9128283L2,99-306,99-311
000004872000,912828M80,99-306,99-311
000004872000,9128283J7,99-306,99-311
000004872000,9128283F5,99-306,99-311
000004872000,912810TM0,99-306,99-311
000004872000,912810RZ3,99-306,99-311
000004873000,9128283H1,99-305,99-310
000004873000,9128283L2,99-305,99-310
000004873000,912828M80,99-305,99-310
000004873000,9128283J7,99-305,99-310
000004873000,9128283F5,99-305,99-310
000004873000,912810TM0,99-305,99-310
000004873000,912810RZ3,99-305,99-310
000004874000,9128283H1,99-30+,99-307
000004874000,9128283L2,99-30+,99-307
000004874000,912828M80,99-30+,99-307
000004874000,9128283J7,99-30+,99-307
000004874000,9128283F5,99-30+,99-307
000004874000,912810TM0,99-30+,99-307
000004874000,912810RZ3,99-30+,99-307
000004875000,9128283H1,99-303,99-306
000004875000,9128283L2,99-303,99-306
000004875000,912828M80,99-303,99-306
000004875000,9128283J7,99-303,99-306
000004875000,9128283F5,99-303,99-306
000004875000,912810TM0,99-303,99-306
000004875000,912810RZ3,99-303,99-306
000004876000,9128283H1,99-302,99-305
000004876000,9128283L2,99-302,99-305
000004876000,912828M80,99-302,99-305
000004876000,9128283J7,99-302,99-305
000004876000,9128283F5,99-302,99-305
000004876000,912810TM0,99-302,99-305
000004876000,912810RZ3,99-302,99-305
000004877000,9128283H1,99-301,99-30+
000004877000,9128283L2,99-301,99-30+
000004877000,912828M80,99-301,99-30+
000004877000,9128283J7,99-301,99-30+
000004877000,9128283F5,99-301,99-30+
000004877000,912810TM0,99-301,99-30+
000004877000,912810RZ3,99-301,99-30+
000004878000,9128283H1,99-300,99-303
000004878000,9128283L2,99-300,99-303
000004878000,912828M80,99-300,99-303
000004878000,9128283J7,99-300,99-303
000004878000,9128283F5,99-300,99-303
000004878000,912810TM0,99-300,99-303
000004878000,912810RZ3,99-300,99-303
000004879000,9128283H1,99-297,99-302
000004879000,9128283L2,99-297,99-302
000004879000,912828M80,99-297,99-302
000004879000,9128283J7,99-297,99-302
000004879000,9128283F5,99-297,99-302
000004879000,912810TM0,99-297,99-302
000004879000,912810RZ3,99-297,99-302
000004880000,9128283H1,99-296,99-301
000004880000,9128283L2,99-296,99-301
000004880000,912828M80,99-296,99-301
000004880000,9128283J7,99-296,99-301
000004880000,9128283F5,99-296,99-301
000004880000,912810TM0,99-296,99-301
000004880000,912810RZ3,99-296,99-301
000004881000,9128283H1,99-295,99-300
000004881000,9128283L2,99-295,99-300
000004881000,912828M80,99-295,99-300
000004881000,9128283J7,99-295,99-300
000004881000,9128283F5,99-295,99-300
000004881000,912810TM0,99-295,99-300
000004881000,912810RZ3,99-295,99-300
000004882000,9128283H1,99-29+,99-297
000004882000,9128283L2,99-29+,99-297
000004882000,912828M80,99-29+,99-297
000004882000,9128283J7,99-29+,99-297
000004882000,9128283F5,99-29+,99-297
000004882000,912810TM0,99-29+,99-297
000004882000,912810RZ3,99-29+,99-297
000004883000,9128283H1,99-293,99-296
000004883000,9128283L2,99-293,99-296
000004883000,912828M80,99-293,99-296
000004883000,9128283J7,99-293,99-296
000004883000,9128283F5,99-293,99-296
000004883000,912810TM0,99-293,99-296
000004883000,912810RZ3,99-293,99-296
000004884000,9128283H1,99-292,99-295
000004884000,9128283L2,99-292,99-295
000004884000,912828M80,99-292,99-295
000004884000,9128283J7,99-292,99-295
000004884000,9128283F5,99-292,99-295
000004884000,912810TM0,99-292,99-295
000004884000,912810RZ3,99-292,99-295
000004885000,9128283H1,99-291,99-29+
000004885000,9128283L2,99-291,99-29+
000004885000,912828M80,99-291,99-29+
000004885000,9128283J7,99-291,99-29+
000004885000,9128283F5,99-291,99-29+
000004885000,912810TM0,99-291,99-29+
000004885000,912810RZ3,99-291,99-29+
000004886000,9128283H1,99-290,99-293
000004886000,9128283L2,99-290,99-293
000004886000,912828M80,99-290,99-293
000004886000,9128283J7,99-290,99-293
000004886000,9128283F5,99-290,99-293
000004886000,912810TM0,99-290,99-293
000004886000,912810RZ3,99-290,99-293
000004887000,9128283H1,99-287,99-292
000004887000,9128283L2,99-287,99-292
000004887000,912828M80,99-287,99-292
000004887000,9128283J7,99-287,99-292
000004887000,9128283F5,99-287,99-292
000004887000,912810TM0,99-287,99-292
000004887000,912810RZ3,99-287,99-292
000004888000,9128283H1,99-286,99-291
000004888000,9128283L2,99-286,99-291
000004888000,912828M80,99-286,99-291
000004888000,9128283J7,99-286,99-291
000004888000,9128283F5,99-286,99-291
000004888000,912810TM0,99-286,99-291
000004888000,912810RZ3,99-286,99-291
000004889000,9128283H1,99-285,99-290
000004889000,9128283L2,99-285,99-290
000004889000,912828M80,99-285,99-290
000004889000,9128283J7,99-285,99-290
000004889000,9128283F5,99-285,99-290
000004889000,912810TM0,99-285,99-290
000004889000,912810RZ3,99-285,99-290
000004890000,9128283H1,99-28+,99-287
000004890000,9128283L2,99-28+,99-287
000004890000,912828M80,99-28+,99-287
000004890000,9128283J7,99-28+,99-287
000004890000,9128283F5,99-28+,99-287
000004890000,912810TM0,99-28+,99-287
000004890000,912810RZ3,99-28+,99-287
000004891000,9128283H1,99-283,99-286
000004891000,9128283L2,99-283,99-286
000004891000,912828M80,99-283,99-286
000004891000,9128283J7,99-283,99-286
000004891000,9128283F5,99-283,99-286
000004891000,912810TM0,99-283,99-286
000004891000,912810RZ3,99-283,99-286
000004892000,9128283H1,99-282,99-285
000004892000,9128283L2,99-282,99-285
000004892000,912828M80,99-282,99-285
000004892000,9128283J7,99-282,99-285
000004892000,9128283F5,99-282,99-285
000004892000,912810TM0,99-282,99-285
000004892000,912810RZ3,99-282,99-285
000004893000,9128283H1,99-281,99-28+
000004893000,9128283L2,99-281,99-28+
000004893000,912828M80,99-281,99-28+
000004893000,9128283J7,99-281,99-28+
000004893000,9128283F5,99-281,99-28+
000004893000,912810TM0,99-281,99-28+
